item_id,nb_days
[130259 575727],[1127 1127]
[ 595048 1943496 2632105 1454374],[1127  762   68   28]
[1566348],[1127]
[ 175496 1695279  184374 1226293],[1127 1065  936  936]
[1979624],[1127]
[1420770  902478],[1127  427]
[1550255 1687082 1746190 1650899 1754708],[1127  809  457  198  158]
[943243],[1127]
[149459],[1127]
[141688],[1127]
[131698],[1127]
[ 154002  166006 2653183],[1127  983  850]
[1220393],[1127]
[123793],[1127]
[134393],[1127]
[1769937],[1127]
[131117],[1127]
[2337876],[1127]
[139086],[1127]
[440363],[1127]
[146684 125465],[1127  948]
[1565667],[1127]
[130259],[1127]
[1545760],[1127]
[131117],[1127]
[141548],[1127]
[1920477],[1127]
[ 832622  985087 1310462 1255726  757135],[1126  971  667  628  449]
[131533 177394],[1126 1126]
[1472909  141761 1800440],[1126 1126 1126]
[175600],[1126]
[1800440],[1126]
[131533],[1126]
[140877],[1126]
[ 654025 1505204],[1126   63]
[849468 255986],[1126 1030]
[123793],[1126]
[432275],[1126]
[128959 984289 911132],[1126  992  992]
[135750],[1126]
[131533],[1126]
[145906],[1126]
[1484383],[1126]
[1773356 1337205 1979624  132738],[1126 1126 1027  346]
[127865],[1126]
[127865],[1126]
[183945],[1126]
[1896920],[1126]
[152662],[1126]
[2261828 2653183],[1126 1012]
[550590 802815],[1126  720]
[1769705],[1126]
[ 149459 1955429],[1126  237]
[1808470],[1126]
[127865],[1126]
[149655 241019],[1126 1091]
[1287535],[1126]
[ 963476 1859039  123373],[1126 1126  789]
[1226293],[1126]
[155381],[1126]
[255986],[1126]
[ 247125 1325648],[1126 1126]
[1980086  141688],[1126 1126]
[ 130259  183200 2554847],[1126 1083   53]
[144727 151551],[1126 1126]
[130259],[1126]
[ 126335 1880689 1680968 1551720 2412294 2859339],[1126  966  732  728  606  598]
[1378631  391907],[1126  122]
[181453],[1126]
[164051],[1126]
[806803],[1126]
[2877562],[1126]
[151551],[1126]
[123373],[1126]
[1229740],[1126]
[132738],[1126]
[ 155735 1005880 1940255],[1126  901  432]
[150138 164051 164593],[1126 1075 1075]
[131533],[1126]
[284665 147594],[1126  978]
[124204],[1126]
[963476],[1126]
[154823],[1126]
[152836],[1126]
[136110],[1126]
[1226293],[1126]
[132135],[1126]
[1695279],[1126]
[1232187],[1126]
[284665 683251],[1126  350]
[1113191],[1126]
[127081],[1126]
[603369],[1126]
[1220393],[1126]
[127495],[1126]
[142179],[1126]
[145906],[1126]
[1108814],[1126]
[ 139086 1210197 1954806],[1126  777  624]
[1226293],[1126]
[340686],[1126]
[ 154002 1786525 1484078 1689209],[1126  711  518  140]
[126335],[1126]
[172027],[1126]
[ 134393 1076484  443464  507766 1551720],[1126  790  248  175  175]
"[ 155381 1419083 1687082 1738544 1796472  921642 1353354  427500 1223581
  239986]",[1126  985  441  208  166  130  130  109  109   26]
[2565135],[1126]
[1366699  986546],[1126 1126]
[1859039],[1126]
[1800440],[1126]
[1002863],[1126]
[126335],[1126]
[615644],[1126]
[1287535],[1126]
[127865],[1125]
[1692935],[1125]
[2758251],[1125]
[ 152836 1216038],[1125  965]
[168592],[1125]
[128730 987052],[1125   90]
[155820],[1125]
[131533],[1125]
[1226293  124553],[1125 1044]
"[ 963476  986324  644425 1330312  164593 1849737  607186 1734206 1906757
 1784108 1119245]",[1125  693  551  551  510  474  179  166   97   11    5]
[2382109],[1125]
[1108814],[1125]
[124204],[1125]
[125465],[1125]
[1278888  148089],[1125 1104]
[123793],[1125]
[ 125465 1800249],[1125 1125]
[755371],[1125]
[763288],[1125]
[137585],[1125]
[145906],[1125]
[1542250],[1125]
[166006 218606],[1125   48]
[157448],[1125]
[123373],[1125]
[1920477],[1125]
[2565135  233596],[1125  278]
[429191],[1125]
[1920477],[1125]
[127865],[1125]
[1551720],[1125]
[1515339],[1125]
[340686 296430],[1125  178]
[1769937],[1125]
[485187],[1125]
[1072638],[1125]
[1832871  132738],[1125 1125]
[ 963476  649983 2160087 2546173],[1125  900  900  900]
[ 167112 1695279  129831 1099773],[1125 1096 1096  264]
[638318 918827 799723],[1125  391  124]
[1697200],[1125]
[1312996 1769937],[1125  957]
[ 127865 1213752],[1125  886]
[1928796  849468],[1125 1125]
[1484078  618661  149913  127865 1678888  946530 1776280 1478427],[1125  838  684  684  462  368  368  303]
[ 141761  227716 1339136  673917],[1125  827  105   83]
[140321],[1125]
[146684],[1125]
[ 180014  756020 1701960  465080],[1125  902  440  377]
[127865],[1125]
[ 132135 1076157  149739  128959 1109803 1146287 1463604],[1125 1125  781  638  622  622  622]
[144714],[1125]
[ 166006 2900227],[1125  763]
[1754771],[1125]
[ 334588  172914 1064880 1741645  666794],[1125 1095  444  216  193]
[130727],[1125]
[615644 123793],[1125 1081]
[123793],[1125]
[137585],[1125]
[405907],[1125]
[126335],[1125]
[ 914136 1057664],[1125  642]
[149913],[1125]
[180843 265806],[1125  643]
[136110],[1125]
[144051 616682],[1125  602]
[131533 127495],[1125  735]
[ 141548 1031440],[1125  742]
[128959 265806],[1125  762]
[1800440],[1125]
[ 125465 1687082],[1125  855]
[1281064  144585],[1125 1125]
[1082379],[1125]
[187984],[1125]
[1584000],[1125]
[889239],[1125]
[2340996  677837],[1125  784]
[125564],[1125]
[1584000 1142945  155735],[1125  203  203]
[129831],[1125]
[130259],[1125]
[902200],[1125]
[241019],[1125]
[136110],[1125]
[550590],[1125]
[131117],[1125]
[1692935],[1125]
[128959],[1125]
[193179],[1125]
[128959],[1125]
[152510 145906],[1125  201]
[130727 204063],[1125  245]
[1992625  176490 1565667  836631],[1125 1061 1061  853]
[ 144727 1920477],[1125 1102]
[144051],[1125]
[ 903091 2884139 1334351],[1125  693  666]
"[ 285225 2828426  683251  233953 2577550 1147823  302356 2396750  986296
  544964  265806 2506121  451969 2192234 2760153 1922958 1574534 1121132
 1009845 1665000 2202458]","[1125  713  713  713  692  692  684  679  671  655  644  644  638  595
  595  503  469  462  399  371  227]"
[423908],[1125]
[130259],[1125]
[149913],[1125]
[284665],[1125]
[1896772 1030240  866304],[1124  747  655]
[124553 832622],[1124 1124]
[134849],[1124]
[1662825],[1124]
[130259],[1124]
[ 865585  911132 1449671],[1124  826  543]
[160612 124204],[1124 1124]
[132738],[1124]
[755371],[1124]
[227716],[1124]
[1515649],[1124]
[159931 236557],[1124  938]
[144051],[1124]
[ 423547 1076484],[1124  826]
[1826136],[1124]
[ 132135 1605589],[1124  764]
[977381],[1124]
[128959],[1124]
[254493],[1124]
[174086],[1124]
[1279220],[1124]
[128730],[1124]
[136860],[1124]
[131533],[1124]
[132738],[1124]
[806803],[1124]
[753788],[1124]
[123373],[1124]
[1444142],[1124]
[128959],[1124]
[ 125564 1793868],[1124  748]
[986546],[1124]
[1869763],[1124]
[130259 432268],[1124 1124]
[889239],[1124]
[125465],[1124]
[254493],[1124]
[144051],[1124]
[1680968],[1124]
[123793],[1124]
[195076],[1124]
[168592],[1124]
[144585],[1124]
[644425],[1124]
[763288],[1124]
[144051],[1124]
[1516223  148690],[1124  818]
[124204],[1124]
[164051],[1124]
[1808470],[1124]
[987052],[1124]
[ 132738  468020  253667 1480942],[1124  918  470  272]
[1869763],[1124]
[721699],[1124]
[128959],[1124]
[126335],[1124]
[1542250],[1124]
[141688],[1124]
[144727],[1124]
[503009 961819],[1124  368]
[130727],[1124]
[193179],[1124]
[203856],[1123]
[ 126335 1379493 2076178 2524821 2271345 2836589 2214689],[1123 1026   58   41   41   30    4]
[130259],[1123]
[126335],[1123]
[ 135459 1880294],[1123  348]
[178753],[1123]
[132738],[1123]
[142179],[1123]
[132738],[1123]
[153475],[1123]
[128959],[1123]
[1662825],[1123]
[1773356],[1123]
[174086],[1123]
[ 547674 1250367  652189 1021482  742741],[1123  984  475  460  460]
[138431 128959],[1123  971]
[1692935],[1123]
[2595491],[1123]
[721699],[1123]
[2275614],[1123]
[134015],[1123]
[166006],[1123]
"[ 152662  145417  753788  224876  153475 1545760 1949394 1063294  367342
 1287125  628722  737598]",[1123 1123 1123 1020 1020   70   70   70   70   70   70   70]
[136860],[1123]
[1625102],[1123]
[137585],[1123]
[139086],[1123]
[1229740],[1123]
[1729496  673731],[1123  414]
[1859039 1858651],[1123 1080]
[1662825],[1123]
[340686],[1123]
[168592],[1123]
[1614071  181161],[1123 1123]
[1379493],[1123]
[154823],[1123]
[168610],[1123]
[1378631],[1123]
[1928796],[1123]
[1337205],[1123]
[1226293  130727],[1123  970]
[152836],[1123]
[2590191 1714731  847550 1091654  131533],[1123 1050  674  431   91]
[ 164593  188485 1522253 1522253],[1123 1074  899  899]
[1826136],[1123]
[1226293],[1123]
[168592],[1123]
[172027],[1123]
[1662059  561864],[1123  623]
[140321],[1123]
[254493],[1123]
[176490],[1123]
[ 145906  165468 1174307  730008  782051],[1123  790  637  592  505]
[143094],[1123]
[168592],[1123]
[127081],[1123]
[123793],[1123]
[429191],[1123]
[992520],[1123]
[1312996],[1123]
[781825 123373],[1122 1122]
[1869763],[1122]
[1842923],[1122]
[241019],[1122]
[141688],[1122]
[ 247125  984289 1719221  795320],[1122  990  990  965]
[1484383],[1122]
[ 330238  123793 1195490  296430],[1122  840  473  160]
"[ 227716 1076484 1453669  549867  151551 1454374  637670 1889597 1548554
 1507056 2478494 1699137]",[1122 1122 1122 1090 1090  351  351  335  320  262  262  262]
[1312996],[1122]
"[ 154823 1419083  357231  204063 1754732 1854157  293711 1314666 1432504
  505877  865225 2937389  265806 1298692 2628747 2310753  371022 1072201
  929861]","[1122  978  889  736  714  703  669  669  651  609  609  609  566  566
  523  474  474  419  419]"
[1773356],[1122]
[195406 992520],[1122 1122]
[1108814],[1122]
[126335 961819],[1122   97]
[141548],[1122]
[166633],[1122]
[1859039],[1122]
[ 164051  255986 1194539 1473684],[1122  200  200  200]
[2586703],[1122]
[147594 128730 283584],[1122  817    6]
[1614043],[1122]
[1859039  815195 1093026],[1122  358  358]
[126335],[1122]
[550590],[1122]
[1996590  963476  463728],[1122 1122  566]
[173235],[1122]
[ 423547 1614043],[1122 1122]
[1281064 1962198],[1122  429]
[126335],[1122]
[151551],[1122]
[1680968],[1122]
[139086],[1122]
[1920477],[1122]
[1769937 1453669 1584000  233596],[1122  979  959  159]
[151551],[1122]
[130259],[1121]
[132738],[1121]
[164593],[1121]
[ 123373 1626903 1496861 1892058],[1121  778  740  596]
[1226293],[1121]
[143094],[1121]
"[ 131698 1924247 2252812  459535 2626811 2104233 1570915  279859 1821110
 1183835 1567312  451591 2389457 1645046 1674806  733561 1981289]","[1121 1121  642  642  620  598  598  598  598  582  558  558  558  558
  132  132  132]"
[ 148089 1671970 1114041],[1121  889  889]
[1238932],[1121]
[1773356],[1121]
[1858651],[1121]
[1680968  708064],[1121  875]
[199457 124204],[1121 1121]
[227716],[1121]
[1090064  144585],[1121 1083]
[1076484],[1121]
[132738 152662],[1121 1121]
[156607 833666],[1121  434]
[168592],[1121]
[615644],[1121]
[185226],[1121]
[135750],[1121]
[1800440  577391  534314],[1121  982  856]
[ 136860 1378631  138431],[1121 1029  516]
[ 806803 1484383],[1121 1077]
[155735],[1121]
[139086],[1121]
[1608617],[1121]
[150752 527130],[1121  754]
[755371],[1121]
[136110],[1121]
[168592],[1121]
[168592],[1121]
[284665],[1121]
[1238932 1959943  823534 1873222 1071711],[1121  950  832   63   34]
[168592 149459],[1121 1013]
[227716],[1121]
[1501987],[1121]
[169179],[1121]
[137585],[1121]
[1729496],[1121]
[693222],[1121]
[713790],[1121]
[137585],[1121]
[806803],[1121]
[141761],[1121]
[168610],[1121]
[340686],[1121]
[ 123373  126335 1905844  709832],[1120  644  620  398]
[135750],[1120]
[ 132738  485187  143094  154002 1805488 1114041  125424 1689209],[1120  756  720  615  577  490  245  164]
[ 285225 1589928],[1120 1120]
[154823 200393 987052],[1120 1072 1072]
[127495],[1120]
[1515649  337074],[1120  112]
[204063 466603],[1120  672]
[1226293],[1120]
[139086],[1120]
[174086],[1120]
[1226293 1422015 1655531  416213],[1120  914  914  742]
[141300 141761 130259],[1120 1120 1090]
[ 152510  592539 1877861],[1120  236   28]
[1226293],[1120]
[168592],[1120]
[143094],[1120]
[168012],[1120]
[ 123373 1793377],[1120  806]
[136110],[1120]
[127865],[1120]
[986546],[1120]
[139086],[1120]
[127865],[1120]
[485187 763288],[1120 1075]
[179124],[1120]
[154002],[1120]
[126335],[1120]
[1000270],[1120]
[1076484],[1120]
[948002 127865],[1120 1120]
[1108814],[1120]
[147594 729362],[1120  921]
[141300],[1120]
[1729232  203856],[1120 1120]
[1859039],[1120]
[858304 161541],[1120 1102]
[126335 129831],[1120  400]
[1800249],[1120]
[709832],[1120]
[ 141761  334588 1076484 1675905  802815],[1120 1120  727  727  636]
[ 144727 1030312 1172052],[1120 1120 1120]
[172027],[1120]
[140877],[1120]
[127865 503009],[1120  777]
[1515339],[1120]
[ 174086 2396750 2743152 2488048],[1120  829  797  654]
[165468],[1120]
[1516223],[1120]
[168012 174086],[1120 1120]
[ 575727  806803 1207360 1313942],[1120  763  763  676]
[176490 166633],[1120 1120]
[963476],[1120]
[ 131117 1064397],[1120  494]
[168592],[1120]
[132738],[1120]
[1238932],[1120]
[1484078],[1120]
[1551720],[1120]
[963476 931734],[1120   82]
[127865],[1120]
[136110 126335],[1120 1096]
[1076484],[1120]
[140877],[1120]
[131533],[1120]
[130259],[1120]
[144051],[1120]
[146684],[1120]
[ 227818 2781713],[1120  719]
[284665],[1120]
[1515649],[1120]
[124204],[1120]
[125465],[1120]
[963476],[1120]
[849468],[1120]
[1076484],[1120]
[125564],[1120]
[ 131533 1308013  240137],[1120  930  873]
[1996590],[1120]
[992520],[1120]
[166006 195613],[1120 1097]
[138431],[1120]
[575727],[1120]
[138431 340686],[1120  829]
[149913],[1120]
[131698],[1120]
[130727],[1120]
[138431 903091],[1120  391]
[1702526],[1120]
[126335],[1120]
[127865],[1120]
[1484383],[1120]
[138431],[1120]
[123793],[1120]
[127495],[1120]
[1325648 2204233 2412294 2141414 2342335 2131449 1937688  903647 1188713],[1120  486  486  481  481  481  459  402  402]
[152510 136110],[1120 1120]
[140321],[1120]
[168592],[1120]
[1278211 1404676],[1120  394]
[ 987052 1337205],[1120  825]
[ 943243  330238 1971103 1220393],[1120 1099 1070  762]
[1662825],[1120]
[1928796  127495  963476 1308013],[1120 1064 1004  819]
[124204],[1120]
[160612],[1120]
[145906],[1120]
[154823],[1120]
"[1226293 1873684 1424883  232082  527885 1745124 1261393 2834619 2406399
  695314 1621980  951771  879452]",[1120  762  735  580  580  580  580  438  438  438  438  438  438]
[1472909],[1120]
[1826136],[1120]
[1472909  152510],[1120 1093]
[263699 432275],[1120  430]
[174086 226072 193179 134393],[1120  825  825  624]
[130259],[1120]
[168592],[1120]
[1542250],[1120]
[160346 615644 247125 154002 146684 142179],[1120 1117 1117 1117 1117 1117]
[1896772 1880294 1233596],[1120  748  368]
"[ 127865  162634 1366530 1179273 2429745  648758  754797  459290  638571
 1624526  521203  240049]",[1120  364  276  111  110  103   89   77   69   21   21    3]
[1082379],[1120]
[136110],[1120]
[172914],[1120]
[268562],[1120]
[203856],[1120]
[ 132738  538143 1826136],[1120  391  322]
[145906],[1119]
[838207],[1119]
[903091],[1119]
[125465 865225 539385],[1119  804  728]
[1515649],[1119]
[ 499195 1808470],[1119  396]
[1982904],[1119]
[124204 432275],[1119 1119]
[126335],[1119]
[123793],[1119]
[1048184  224876  943243  755371  693185 1558529],[1119 1111 1111 1111 1013   68]
[ 124204  503972  862446 1869763],[1119  643  413  413]
[432268],[1119]
[152510],[1119]
[1859039],[1119]
[1220393 1738544],[1119  643]
[156607],[1119]
[358662],[1119]
[131533],[1119]
[172027],[1119]
[1607671 2044701 2649640 2192234 1852099],[1119  992  567  502  383]
[166006],[1119]
[127865],[1119]
[247125],[1119]
[285225],[1119]
[164051 178058],[1119  923]
[127865],[1119]
[503009],[1119]
[423547],[1119]
[1808470  833666],[1119  748]
[1325648],[1119]
[127865],[1119]
[166633],[1119]
[285225],[1119]
[1729232],[1119]
[125564],[1119]
[123793],[1119]
[153475],[1119]
[ 585830 1348294 1753090  435001  315655],[1119  728  116  116  103]
[152836],[1119]
[ 154823 1082745],[1119  902]
[134849],[1119]
[126335],[1119]
[151551],[1119]
[132738],[1119]
[144051],[1119]
[374312 128730],[1119  755]
[ 130727 1726756],[1119  782]
[132738],[1119]
[123793],[1119]
[125465],[1119]
[136110 789767],[1119  609]
[ 987052 1826136 1048184  272388],[1119  641  593  280]
[1920477],[1119]
[1379493],[1119]
[1515339],[1119]
[1229740],[1119]
[124204],[1119]
[1187659],[1119]
[1584000],[1119]
[1076484],[1119]
[124553],[1119]
[144051],[1119]
[168592],[1119]
[ 195076 1063761  657626],[1119 1119  259]
[130259],[1119]
[149655],[1119]
[131533],[1119]
[ 144931 1216038],[1119 1119]
[948002],[1119]
[145906],[1119]
[160612 149655],[1119 1119]
[2586703],[1119]
[ 130259 1515649  147594],[1119 1018  850]
[ 193361 1069879  174086 1429859],[1119  995  890  213]
[1832871],[1119]
[1038233],[1119]
[1187659],[1119]
[340686],[1119]
[124204],[1119]
[ 167112 2673874 1849737 1238932 1698166],[1119  956  516  516  516]
[1278211],[1119]
[123373],[1119]
[132738],[1119]
[166633 479018],[1119  460]
[1692935],[1119]
[1287535],[1119]
[124553 147594],[1119 1117]
[1076484],[1119]
[241019],[1119]
[ 136110 2340996  921642 1750582 1839313],[1119  563  546  213  191]
[1226293],[1119]
[135459],[1119]
[ 131117 1549763],[1119  908]
[152662],[1119]
[1420770],[1119]
[128730],[1119]
[162634],[1119]
[255986],[1118]
[135459],[1118]
[1858651],[1118]
[1484383],[1118]
[963476],[1118]
[753788],[1118]
[135750],[1118]
[1378631  440363],[1118 1118]
[992520],[1118]
[141761],[1118]
[132738],[1118]
[865585],[1118]
[1843027  232383  358673 2712258],[1118  932  517  147]
[130259],[1118]
[ 149459 1652667 2845075  890105],[1118  412  412  269]
[131117],[1118]
[131533 696761 987052 654025],[1118  677  565  565]
[134015 708493],[1118  703]
[139792],[1118]
[1924247],[1118]
[154823],[1118]
[1808901],[1118]
[334588],[1118]
[603369],[1118]
[124553],[1118]
[168592],[1118]
[129831],[1118]
[ 134015 1440124],[1118  229]
[ 148089 1453669  616682],[1118  811  776]
[1484383  819940],[1118   10]
[ 617766 2155094 1000739  125424 2916025 1814462  670389],[1118  880  693  693  423  361   20]
[1859039],[1118]
[125465],[1118]
[263699],[1118]
[124204 172027],[1118 1118]
[155381],[1118]
[963476],[1118]
[132135],[1118]
[127865],[1118]
[ 865585 1626903  163328],[1118 1118  610]
[152836],[1118]
[1808470],[1118]
[128959],[1118]
[1896772],[1118]
[131698],[1118]
[145906],[1118]
[1638869  566327  221326],[1118  169  144]
[690634],[1118]
[129831],[1118]
[144051],[1118]
[284665],[1118]
[125564],[1118]
[1018841],[1118]
[144051],[1118]
[1076484],[1118]
[131698],[1118]
[1859039],[1118]
[151551],[1118]
[ 195124  337018 1420770  396259 2468805  538840],[1118  872  853  823  805  684]
[1805488],[1118]
[144931],[1118]
[ 161541 1808470 2829293  594135  344877  587536 1950621 1438673],[1118  427  413  265  265  265  231  210]
[158028],[1118]
[709832],[1118]
[547674 172027 693222],[1118  788  537]
[1484383],[1118]
[136110],[1118]
[ 131533 1093026 1126889],[1118  336  336]
[162634],[1118]
[139086 708064],[1118  579]
[1082379],[1118]
[1420770],[1118]
[126335],[1118]
[140877],[1118]
[135750],[1118]
[128959],[1118]
[1278211],[1118]
[136110 522755],[1118  208]
[2530612],[1118]
[1273589],[1118]
[1226293],[1118]
[1076484 1484078],[1118  117]
[131117],[1118]
[1982904],[1118]
[330238],[1118]
[136110],[1118]
[1695279],[1118]
[ 127865  847550 1920477 1971222  300980],[1118  433  433  245   66]
[ 141300 2829293],[1118  131]
[132135],[1118]
[127865],[1118]
[254960],[1118]
[1869763],[1118]
[1175903],[1118]
[130259],[1118]
[ 127081 2173369  319514],[1118  116   83]
[1287535],[1118]
[ 154002  806803 1714731],[1118 1106  445]
[131698],[1118]
[336097],[1118]
[127495],[1117]
[123373],[1117]
[671761],[1117]
[429191 987743],[1117  692]
[ 147594  947192 1869056  467817],[1117  802  508  508]
[ 138431 1017726 1498329],[1117  544  244]
[ 948002  127865 1702526],[1117 1117  735]
